PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,schools,universiti,kindergart,outdoor_fa,outdoor_le,night_life,water,ave_rent,social_hou,public_hou,dyn_ew,five_y_pls,dyn_sales,child_pov,dyn_unempl,noise,air,green,bio,B_age,mig_rate,label,PLR_NAME,BZR_NAME
11501341,55,24.0,2.0,2.0,16.0,16,1.0,0.0,1.0,8.0,224.0,8.0,6.0,0.0,9.750770402026829,1.302637239325559,24.830918665690113,10.279648345801979,62.30860306788236,26.607421468324027,2.58,0.77,1,1,0,1,B_1940,0.150039797065816,2,Karlshorst Süd,Karlshorst
03701659,79,205.0,12.0,8.0,50.0,29,6.0,3.0,1.0,23.0,130.0,10.0,55.0,4.0,11.261721050937268,0.390506912091514,12.771489213392268,5.212116349671487,61.168441579521314,59.89616928357143,8.13,0.68,1,1,2,2,B_1940,0.336017181511582,3,Immanuelkirchstraße,Prenzlauer Berg Süd
07601340,61,13.0,1.0,0.0,8.0,12,0.0,0.0,0.0,8.0,4.0,6.0,3.0,0.0,8.1,12.72,26.73,1.99,71.06,11.04,41.68,1.74,0,0,0,1,B_1941_1990,0.398642095635564,0,Tirschenreuther Ring Ost,Marienfelde Süd
02500831,67,257.0,7.0,6.0,54.0,26,2.0,1.0,0.0,19.0,221.0,14.0,100.0,3.0,13.97,0.74,8.37,9.84,52.41,84.35,21.15,1.15,1,1,2,2,B_1940,0.392961868934054,1,Wismarplatz,Frankfurter Allee Süd FK
12601134,154,17.0,0.0,6.0,11.0,16,1.0,2.0,0.0,12.0,85.0,24.0,5.0,1.0,7.55,1.56,42.23,3.38,69.9,15.78,51.53,1.91,0,1,0,2,B_1941_1990,0.455848090152558,0,Märkisches Zentrum,MV Nord
07601547,58,15.0,1.0,0.0,20.0,10,1.0,0.0,0.0,2.0,46.0,1.0,4.0,0.0,8.339999502897262,9.90999940931797,15.309999087452889,3.849999770522118,70.21999581456184,22.889998635649683,27.78,1.03,0,0,0,1,B_1941_1990,0.221239416422189,2,Horstwalder Straße,Lichtenrade Süd
08301036,90,13.0,0.0,3.0,7.0,10,0.0,1.0,0.0,4.0,108.0,6.0,0.0,1.0,8.218853128107805,6.584351548945779,27.085587532653296,2.328513516222011,73.0417500190281,24.179826814276314,45.05,2.73,0,1,1,1,B_1941_1990,0.537219169578811,0,Gropiusstadt Mitte,Gropiusstadt Ost
05200421,75,7.0,0.0,0.0,4.0,7,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,8.82,10.45,19.87,3.56,67.09,29.07,26.51,0.95,3,0,0,1,B_1941_1990,0.285206944155666,0,Spandauer Straße,Brunsbütteler Damm
05200418,49,3.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,13.0,3.0,1.0,0.0,8.819256867506192,10.445971736244973,19.863483103507313,3.56260473189468,67.08683884079336,29.07387528098421,3.85,0.1,3,0,0,0,B_1991_2015,0.221147932951847,2,Isenburger Weg,Brunsbütteler Damm
11501238,159,73.0,5.0,6.0,20.0,22,0.0,0.0,1.0,9.0,636.0,30.0,27.0,2.0,9.753925062753115,1.305747917320041,24.860730208622623,10.26722766806284,62.2956120460105,26.6142487421236,10.11,0.41,1,1,0,2,B_1991_2015,0.227576538946944,2,Rummelsburg,Rummelsburger Bucht
07200412,84,31.0,0.0,2.0,11.0,12,2.0,0.0,0.0,16.0,153.0,6.0,14.0,1.0,13.986250070379029,4.036218828658457,7.80244526830429,3.277386102308228,65.18649948577543,56.67625929477566,33.33,-1.37,1,2,2,2,B_1940,0.38662207285404,2,Schöneberger Linse,Schöneberg Südost
07100103,106,161.0,6.0,8.0,44.0,27,5.0,2.0,2.0,24.0,93.0,5.0,61.0,9.0,11.229181235760917,12.687887446191164,18.821608900115823,1.876582997892983,66.0537283486384,48.97976939837448,45.05,1.97,1,2,2,2,B_1941_1990,0.569962074379971,3,Frobenstraße,Schöneberg Nordwest
03400618,126,10.0,0.0,0.0,4.0,10,0.0,1.0,1.0,6.0,23.0,8.0,1.0,0.0,10.509673764304898,1.642134858730715,20.241915138500918,6.008582733168151,66.10483620310842,29.466796773417737,4.7,0.49,1,1,0,0,B_1991_2015,0.210711534278977,2,Rosenthal,Schönholz/Wilhelmsruh/Rosenthal
10200526,65,7.0,2.0,1.0,14.0,12,0.0,1.0,0.0,5.0,109.0,10.0,5.0,1.0,8.620429074199636,2.549212128453655,38.315196196021276,6.439743764720625,65.45437411469408,6.068558150791796,46.76,1.19,1,0,0,2,B_1941_1990,0.340446425586046,0,Boulevard Kastanienallee,Hellersdorf Ost
07300516,132,119.0,6.0,2.0,186.0,20,4.0,0.0,1.0,26.0,158.0,2.0,23.0,3.0,11.29050289937295,1.259290501479991,1.974398567345925,1.373007462136448,69.99700070858002,69.42343038378283,7.62,0.49,1,2,2,2,B_1940,0.286728559913972,3,Odenwaldstraße,Friedenau West
02300315,124,265.0,19.0,10.0,36.0,22,1.0,5.0,0.0,31.0,210.0,10.0,99.0,2.0,12.69,7.39,9.34,-2.31,68.17,42.41,37.24,2.46,1,2,1,2,B_1940,0.55030996409509,1,Lausitzer Platz,Nördliche Luisenstadt
07601548,48,8.0,0.0,0.0,10.0,6,0.0,0.0,0.0,1.0,18.0,0.0,3.0,0.0,8.34,9.91,15.31,3.85,70.22,22.89,15.21,0.21,0,0,0,0,B_1941_1990,0.18935996998322,2,Wittelsbacherstraße,Lichtenrade Süd
10100314,71,9.0,0.0,1.0,2.0,11,0.0,0.0,0.0,0.0,82.0,8.0,3.0,1.0,7.21763450077502,1.035807605667505,35.19288451886969,3.150408446406946,70.53105753242039,3.407096051862464,24.2,1.41,1,1,0,2,B_1941_1990,0.24877033563861,0,Auersbergstraße,Marzahn Süd
07601443,116,16.0,0.0,0.0,16.0,12,0.0,1.0,1.0,8.0,41.0,2.0,6.0,1.0,8.340126293841458,9.910214270763973,15.309942801062716,3.849292538419832,70.22006195177033,22.88812249628769,20.83,0.76,1,0,0,1,B_1941_1990,0.23139606047887,2,Töpchiner Weg,Lichtenrade Nord
03601245,84,91.0,9.0,6.0,41.0,36,3.0,2.0,0.0,17.0,258.0,8.0,29.0,6.0,10.489915024228104,0.630801330166723,15.443995507711804,3.961560773381643,61.30144479049792,66.01680681148514,17.76,1.22,1,2,2,2,B_1940,0.26995711803599,3,Ostseestraße,Prenzlauer Berg Nord
02500832,86,146.0,6.0,5.0,46.0,22,1.0,0.0,0.0,19.0,326.0,17.0,59.0,3.0,13.956773153332689,0.739669338162348,8.431739005651687,9.827673522378682,52.43440905622658,84.1551729889043,23.93,0.76,1,1,2,2,B_1940,0.392931108762353,1,Traveplatz,Frankfurter Allee Süd FK
10200630,67,10.0,0.0,0.0,12.0,14,0.0,0.0,0.0,3.0,71.0,7.0,4.0,1.0,8.639692210033536,2.513867915049195,37.65107790954411,6.4282571978122,65.65071551144123,6.003878315910697,25.82,0.39,0,0,1,2,B_1941_1990,0.141097097066766,0,Cecilienplatz,Hellersdorf Süd
02100104,128,114.0,16.0,14.0,31.0,21,0.0,4.0,2.0,16.0,295.0,19.0,35.0,22.0,13.35386993567983,26.043381908990558,28.641401488104602,0.913846834089491,68.4921105311817,18.259341622306383,56.94,2.28,1,1,1,2,B_1941_1990,0.705051341193671,4,Moritzplatz,Südliche  Friedrichstadt
03701554,111,364.0,23.0,6.0,40.0,26,3.0,5.0,1.0,27.0,184.0,12.0,101.0,10.0,11.272628017735551,0.393980364893214,12.781764860395343,5.225505288874265,61.15821766635054,59.87413006408315,6.5,0.43,1,2,2,2,B_1940,0.380823851011502,1,Teutoburger Platz,Prenzlauer Berg Südwest
03500933,114,42.0,5.0,3.0,36.0,18,1.0,1.0,1.0,9.0,248.0,11.0,12.0,2.0,10.29,1.73,21.09,5.91,63.25,22.29,10.92,0.48,1,1,0,2,B_1940,0.172451909047463,2,Weißer See,Weißensee
07100204,132,236.0,3.0,5.0,74.0,34,7.0,4.0,2.0,38.0,137.0,2.0,60.0,9.0,11.210124794417608,12.729609979080998,18.829505409156734,1.840064635579765,66.08995925788673,48.980344783649265,15.59,0.9,1,1,2,2,B_1940,0.400699547488016,3,Barbarossaplatz,Schöneberg Nordost
05200420,155,11.0,0.0,1.0,12.0,14,0.0,0.0,0.0,10.0,44.0,19.0,6.0,0.0,8.818920305548236,10.444143555080519,19.86052578612231,3.563787907613442,67.08541016761214,29.075638007186356,17.76,0.05,2,1,0,1,B_1941_1990,0.311685194646981,2,Staakener Straße,Brunsbütteler Damm
08100312,131,181.0,18.0,6.0,88.0,28,0.0,1.0,1.0,28.0,277.0,0.0,93.0,1.0,11.52,6.73,9.55,-2.02,62.9,41.44,36.47,1.98,1,1,2,2,B_1940,0.500135495385167,1,Weichselplatz,Reuterstraße
10100103,68,6.0,1.0,1.0,8.0,12,0.0,0.0,0.0,2.0,129.0,3.0,8.0,0.0,7.21,1.03,35.26,3.12,70.54,3.41,36.86,0.84,0,1,0,1,B_1941_1990,0.275233435396352,0,Wittenberger Straße,Marzahn Nord
03601451,63,59.0,2.0,3.0,51.0,24,4.0,4.0,1.0,17.0,190.0,8.0,18.0,6.0,10.490314650078073,0.629902082734625,15.438911006595589,3.960510274482076,61.29994939204364,66.04749285994913,9.82,0.87,1,2,1,2,B_1940,0.30236384429243,3,Anton-Saefkow-Park,Prenzlauer Berg Ost
06400736,117,12.0,1.0,0.0,4.0,14,0.0,1.0,0.0,3.0,57.0,3.0,3.0,1.0,11.449569977931677,2.470740635693073,2.070289222225547,2.920606633443385,69.68904917920008,21.336370924795048,6.46,0.48,1,0,0,1,B_1941_1990,0.210744104306667,2,Düppel,Zehlendorf Südwest
01400937,144,34.0,3.0,4.0,34.0,24,1.0,0.0,1.0,19.0,175.0,5.0,39.0,1.0,9.603812105298719,5.886052785981462,15.260500374781063,1.08784211499739,61.667782716460145,43.51455946960335,42.9,1.93,3,1,0,1,B_1940,0.503343729535667,4,Afrikanische Straße,Parkviertel
07601339,45,8.0,2.0,0.0,3.0,10,0.0,0.0,0.0,4.0,8.0,3.0,1.0,0.0,8.100054740476299,12.719703067031586,26.72921767818054,1.990038047370545,71.05990741534937,11.040958928451763,41.02,2.32,0,0,0,1,B_1941_1990,0.398628769964266,0,Tirschenreuther Ring West,Marienfelde Süd
06300632,152,14.0,1.0,1.0,8.0,28,0.0,0.0,1.0,1.0,19.0,8.0,1.0,2.0,10.83999935388565,3.51999979019165,2.479999852180481,3.779999774694442,68.33999592661858,44.52999734580517,4.24,0.71,0,0,0,1,B_1991_2015,0.290747295348236,2,Schweizer Viertel,Drakestraße
07601545,64,7.0,0.0,0.0,23.0,9,0.0,1.0,1.0,4.0,27.0,1.0,3.0,1.0,8.34,9.91,15.31,3.85,70.22,22.89,57.59,1.39,0,0,0,1,B_1941_1990,0.402426037229104,0,Nahariyastraße,Lichtenrade Süd
05100103,54,8.0,0.0,4.0,5.0,7,0.0,0.0,0.0,6.0,56.0,38.0,3.0,0.0,7.99,5.95,12.59,6.47,63.56,33.4,32.89,0.62,3,0,0,0,B_1941_1990,0.364363490007563,2,Mertensstraße,Hakenfelde
08100314,105,189.0,20.0,8.0,100.0,29,0.0,2.0,1.0,25.0,279.0,1.0,99.0,1.0,11.521250371673668,6.729524443903648,9.547989075878286,-2.018083984622208,62.90021399624151,41.442847365032065,52.22,2.67,1,2,2,2,B_1940,0.6115100819088,4,Donaustraße,Reuterstraße
05200526,34,6.0,0.0,1.0,6.0,5,0.0,0.0,0.0,2.0,49.0,7.0,0.0,0.0,8.82,10.45,19.87,3.56,67.09,29.07,67.37,0.35,1,0,0,1,B_1941_1990,0.494156349889385,0,Rudolf-Wissell-Großsiedlung,Heerstraße
04500938,113,134.0,4.0,1.0,83.0,35,4.0,2.0,0.0,20.0,53.0,6.0,32.0,7.0,13.06441548556555,4.727926929290406,6.805928403281141,3.378714078587945,64.79877799620387,71.96098016124218,16.88,0.85,1,2,2,1,B_1940,0.441619867553981,3,Hochmeisterplatz,Halensee
07400826,124,18.0,0.0,5.0,16.0,15,0.0,1.0,0.0,17.0,91.0,7.0,7.0,2.0,10.467452702650176,2.76623959017541,12.678407745560762,1.94147918014467,66.78284409063632,39.09321037297617,22.2,0.3,2,1,0,1,B_1940,0.280255073288678,2,Marienhöhe,Tempelhof Südwest
09501939,118,43.0,1.0,4.0,25.0,22,1.0,2.0,0.0,4.0,156.0,9.0,16.0,0.0,10.567516834666023,0.95448914250941,15.226016793599118,7.680501088018064,67.18269841272385,22.63156611050479,11.59,0.99,1,1,0,1,B_1940,0.156162006395052,2,Bahnhofstraße,Dammvorstadt
06100208,146,104.0,3.0,2.0,138.0,29,4.0,0.0,1.0,21.0,128.0,3.0,20.0,5.0,10.8,2.0,1.39,2.51,67.92,60.48,9.97,0.38,1,2,1,2,B_1941_1990,0.314662522896236,3,Bergstraße,Albrechtstraße
03200206,95,19.0,3.0,0.0,22.0,11,0.0,1.0,0.0,14.0,80.0,7.0,6.0,2.0,10.758451034161261,3.20027042651549,3.554175820434466,5.413718521581032,68.98203020286746,22.155674415323883,7.03,0.01,2,1,1,1,B_1940,0.174504386589853,2,Pastor-Niemöller-Platz,Blankenfelde/Niederschönhausen
03601452,66,38.0,1.0,2.0,34.0,25,3.0,1.0,1.0,10.0,129.0,18.0,11.0,1.0,10.492012552630767,0.630060922398843,15.439788179886818,3.962738318472402,61.296412781076064,66.05440018011039,24.95,1.09,2,1,0,2,B_1940,0.321684074789915,3,Velodrom,Prenzlauer Berg Ost
11200513,63,22.0,1.0,3.0,11.0,12,0.0,0.0,0.0,2.0,68.0,12.0,10.0,2.0,8.91,2.76,35.97,11.21,64.35,10.59,31.75,0.58,1,1,2,2,B_1940,0.2682722598526,0,Große-Leege-Straße,Alt-Hohenschönhausen Süd
05100104,52,10.0,0.0,3.0,7.0,7,0.0,0.0,0.0,4.0,76.0,40.0,4.0,0.0,7.99,5.95,12.59,6.47,63.56,33.4,29.78,2.21,3,0,0,0,B_1991_2015,0.30635184448257,0,Maselake,Hakenfelde
12601235,103,8.0,0.0,3.0,4.0,9,0.0,1.0,1.0,10.0,43.0,7.0,1.0,0.0,7.590645160414279,1.561098492592573,41.92831770531833,3.416113836281002,69.84781891964377,15.968121538609266,52.52,1.77,1,2,2,2,B_1941_1990,0.577769019169525,0,Dannenwalder Weg,MV Süd
03400725,122,21.0,1.0,0.0,23.0,21,1.0,1.0,0.0,13.0,98.0,11.0,2.0,2.0,10.50908852907305,1.648841215688735,20.231077164224118,6.009412127412506,66.10724698546633,29.447723585197238,15.34,0.89,3,1,1,2,B_1941_1990,0.176367179752067,2,Schlosspark,Pankow Zentrum
04300416,113,270.0,12.0,3.0,76.0,37,2.0,4.0,2.0,29.0,203.0,3.0,54.0,6.0,13.07,4.71,6.8,3.37,64.77,72.07,16.08,1.16,1,2,2,2,B_1940,0.419468648500148,1,Amtsgerichtsplatz,Schloss Charlottenburg
04501148,88,65.0,2.0,1.0,71.0,21,2.0,2.0,2.0,24.0,96.0,3.0,11.0,1.0,12.898566777980887,3.153253226231318,3.943997149888892,3.03471158219967,65.66732709866017,70.36527999122627,24.05,0.82,2,2,0,1,B_1940,0.448977554193268,2,Brabanter Platz,Volkspark Wilmersdorf
08401244,126,15.0,0.0,0.0,23.0,17,0.0,1.0,0.0,3.0,154.0,5.0,4.0,0.0,7.9,18.57,9.78,1.93,73.56,10.65,11.1,0.61,0,0,0,1,B_1941_1990,0.2485341605906,2,Waßmannsdorfer Chaussee,Rudow
09301024,70,8.0,0.0,3.0,9.0,12,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,11.56,8.94,23.25,8.97,67.94,4.44,3.4,0.42,3,0,0,0,B_1991_2015,0.140500781077384,2,Falkenberg,Bohnsdorf
06400843,156,51.0,1.0,1.0,19.0,22,0.0,2.0,7.0,3.0,151.0,2.0,4.0,3.0,11.449922011846645,2.47009583605206,2.070025407754529,2.920077890066987,69.68981948005589,21.323317619746888,0.91,0.34,1,1,0,1,B_1940,0.306201080540698,2,Thielallee,Zehlendorf Nord
12200412,175,40.0,2.0,0.0,21.0,26,0.0,3.0,2.0,6.0,71.0,11.0,14.0,1.0,8.249994577082862,4.119980163802648,17.5701910867539,5.459983883398982,65.06003751347787,39.849813493416676,17.9,-0.1,3,1,0,1,B_1940,0.336330583163953,2,Waldidyll/Flughafensee,West 1 - Tegel-Süd/Flughafensee
12200515,114,50.0,4.0,3.0,24.0,16,0.0,3.0,2.0,5.0,149.0,10.0,15.0,3.0,8.249211326939985,4.117115491591393,17.59778640857898,5.457656354624778,65.06545413432643,39.82287886971608,18.37,0.6,0,1,0,1,B_1940,0.242517674810015,2,Alt-Tegel,West 5 - Tegel
07501135,72,11.0,0.0,0.0,9.0,10,0.0,0.0,0.0,3.0,3.0,4.0,5.0,0.0,8.29978700874315,8.046318277330428,10.111788522667776,2.76960530376964,68.32408222659082,37.17284471786552,10.48,1.12,1,1,0,1,B_1941_1990,0.239732499395444,2,Birnhornweg,Mariendorf Süd
08200725,91,13.0,0.0,1.0,2.0,11,0.0,1.0,0.0,2.0,90.0,2.0,7.0,1.0,8.669860785700148,10.469085146163124,15.158091151116533,2.000289955409826,70.37922517879865,17.987240972475263,14.42,2.51,0,1,0,1,B_1941_1990,0.387495051481106,0,Mohriner Allee Nord,Britz
03701658,27,191.0,8.0,6.0,55.0,25,5.0,4.0,1.0,26.0,148.0,8.0,49.0,5.0,11.26,0.39,12.77,5.21,61.17,59.9,6.54,0.75,1,1,2,2,B_1940,0.336021894962201,3,Christburger Straße,Prenzlauer Berg Süd
05100312,54,10.0,0.0,1.0,11.0,6,0.0,1.0,0.0,7.0,89.0,4.0,8.0,0.0,7.99,5.95,12.59,6.47,63.56,33.4,39.19,0.91,3,1,0,1,B_1941_1990,0.410212384835758,0,Eckschanze,Spandau Mitte
03601449,66,35.0,3.0,3.0,30.0,22,1.0,2.0,1.0,6.0,255.0,6.0,12.0,4.0,10.489937700392622,0.630344805338828,15.441771497045119,3.960611350999971,61.3006134720621,66.03628638704394,35.38,1.93,1,2,1,2,B_1941_1990,0.194235711020093,2,Michelangelostraße,Prenzlauer Berg Ost
04501151,104,79.0,4.0,1.0,102.0,24,0.0,6.0,4.0,34.0,117.0,2.0,17.0,1.0,12.9,3.14,3.93,3.03,65.66,70.4,9.65,0.45,1,2,1,2,B_1940,0.333895021592366,2,Hildegardstraße,Volkspark Wilmersdorf
11400928,95,17.0,1.0,4.0,13.0,12,0.0,0.0,0.0,7.0,343.0,25.0,9.0,0.0,9.494357994701714,2.027594149895013,31.004716815631838,9.994693243484944,61.23843598231673,20.808405612893406,12.64,1.54,1,1,1,2,B_1940,0.248121804291167,0,Nöldnerplatz,Neu-Lichtenberg
12200411,69,13.0,0.0,1.0,22.0,9,0.0,0.0,0.0,11.0,21.0,0.0,19.0,0.0,8.252038164809345,4.122657250300981,17.56648186007049,5.453386863567866,65.0548657149938,39.85554055958986,37.04,-0.22,3,1,0,1,B_1941_1990,0.530291336967799,2,Schumacher-Quartier,West 1 - Tegel-Süd/Flughafensee
05300840,173,26.0,1.0,4.0,16.0,16,0.0,1.0,0.0,4.0,72.0,15.0,8.0,3.0,8.331660277187275,10.412098394249696,30.662640336148126,3.859968554792994,65.91951770183444,34.274639821652414,32.08,1.69,1,1,2,2,B_1941_1990,0.493844046950561,0,Nonnendammallee,Siemensstadt
01300835,176,117.0,9.0,11.0,40.0,33,2.0,3.0,1.0,16.0,284.0,8.0,46.0,10.0,10.250952438010136,23.090676707951353,19.76425528486492,2.875588613359723,63.95658901995397,25.293717831759714,44.78,2.21,1,1,1,2,B_1941_1990,0.596023803448925,4,Humboldthain Süd,Brunnenstraße Nord
01401044,143,110.0,7.0,13.0,44.0,30,3.0,2.0,0.0,26.0,191.0,6.0,84.0,2.0,9.600045989081263,5.881230528566448,15.240323636088215,1.080126993163867,61.66016695539547,43.5186984844444,62.32,2.81,1,2,2,2,B_1940,0.685830164699786,4,Uferstraße,Wedding Zentrum
04300621,138,183.0,8.0,4.0,65.0,36,3.0,5.0,5.0,37.0,163.0,5.0,50.0,7.0,13.07,4.71,6.8,3.37,64.77,72.07,24.36,1.33,1,2,2,2,B_1940,0.488008229555955,1,Richard-Wagner-Straße,Otto-Suhr-Allee/Kantstraße
04300620,92,97.0,3.0,3.0,21.0,26,1.0,0.0,4.0,19.0,219.0,5.0,16.0,3.0,13.070820870498627,4.711071965093288,6.79874334697477,3.371531828009429,64.76684762443585,72.05901905401122,24.12,0.19,1,1,1,2,B_1940,0.595998547026027,2,Spreestadt,Otto-Suhr-Allee/Kantstraße
01200520,100,105.0,5.0,7.0,48.0,29,2.0,1.0,0.0,27.0,169.0,2.0,35.0,3.0,14.53,6.69,4.41,6.07,59.13,52.36,31.26,1.61,1,2,2,2,B_1940,0.508372096218363,4,Bremer Straße,Moabit West
12500929,83,11.0,3.0,2.0,9.0,14,0.0,1.0,0.0,9.0,86.0,22.0,2.0,1.0,7.550451287005708,1.560122097157219,42.22290795681743,3.379878153869795,69.90058335457114,15.780361329820225,4.26,0.09,0,0,0,0,B_1941_1990,0.171427805819128,0,Lübars,Nord 2 - Waidmannslust/Wittenau/Lübars
08200831,110,18.0,0.0,0.0,8.0,13,0.0,0.0,0.0,5.0,35.0,15.0,6.0,0.0,8.669413791651603,10.467312186518685,15.155344520295621,2.002059603611124,70.37794713816139,18.001613092292683,20.96,1.72,1,1,0,1,B_1941_1990,0.281131523440111,0,Buckow West,Buckow
09200818,82,32.0,1.0,3.0,7.0,14,1.0,2.0,0.0,1.0,110.0,6.0,7.0,0.0,10.221072184196673,2.903995180376806,25.358780964985492,16.133989292480983,55.39627329915762,43.25655099216383,15.49,1.39,1,1,0,1,B_1940,0.117305102484744,2,Spindlersfeld,Köllnische Vorstadt/Spindlersfeld
06300528,143,27.0,1.0,1.0,12.0,21,0.0,0.0,0.0,3.0,88.0,15.0,3.0,3.0,10.84,3.52,2.48,3.78,68.34,44.53,4.57,1.0,0,1,0,1,B_1941_1990,0.233861536800249,2,Teltower Damm,Teltower Damm
10100102,44,4.0,1.0,1.0,5.0,8,0.0,0.0,0.0,2.0,73.0,3.0,7.0,0.0,7.211106704254635,1.029360022450564,35.28354646237101,3.122919964020839,70.54074725015788,3.42418639202253,49.46,-0.02,0,1,0,1,B_1941_1990,0.275238422024188,0,Rosenbecker Straße,Marzahn Nord
06300631,137,13.0,1.0,1.0,11.0,18,0.0,0.0,1.0,0.0,31.0,6.0,5.0,2.0,10.839827930462853,3.520300294916233,2.480792830385107,3.779893354447121,68.34007287112662,44.52860682113205,8.99,0.17,1,0,0,2,B_1941_1990,0.383508046900523,2,Goerzwerke,Drakestraße
04300622,204,279.0,14.0,3.0,57.0,46,2.0,3.0,6.0,15.0,327.0,8.0,51.0,10.0,13.070295384091951,4.709725498096668,6.800941649516899,3.370757459729648,64.7692259306246,72.06778371723165,24.96,0.13,1,2,1,2,B_1941_1990,0.577484397744193,1,Ernst-Reuter-Platz,Otto-Suhr-Allee/Kantstraße
01401046,90,61.0,4.0,4.0,52.0,17,0.0,3.0,0.0,21.0,289.0,4.0,25.0,11.0,9.825927853062748,5.930145475632743,14.748201345774579,1.309537740645465,61.546061207331945,43.9103595708462,34.7,1.55,0,2,2,2,B_1940,0.588460854082766,4,Nordufer,Wedding Zentrum
11100102,55,3.0,1.0,1.0,3.0,11,0.0,0.0,0.0,2.0,136.0,4.0,6.0,0.0,8.039704089269216,0.550171079309948,52.91370500657999,5.309219375776593,71.09979972053377,14.046207490694652,30.87,2.1,1,0,0,0,B_1991_2015,0.332561476291128,0,Dorf Falkenberg,"Malchow, Wartenberg und Falkenberg"
03300516,153,14.0,2.0,1.0,10.0,23,1.0,2.0,1.0,9.0,36.0,20.0,8.0,0.0,9.21070806983349,10.055244989435451,4.968764532209169,5.970009974589193,71.30669187794396,0.47552448769522,12.6,1.29,3,1,0,1,B_1991_2015,0.204513549065068,2,Heinersdorf,Blankenburg/Heinersdorf/Märchenland
05200527,109,16.0,0.0,2.0,15.0,12,0.0,0.0,0.0,6.0,64.0,18.0,2.0,0.0,8.82,10.45,19.87,3.56,67.09,29.07,71.88,2.02,0,1,0,1,B_1941_1990,0.607581981813753,0,Maulbeerallee,Heerstraße
06100209,138,132.0,3.0,1.0,188.0,32,4.0,0.0,1.0,30.0,132.0,0.0,24.0,4.0,10.800528898497578,1.99917976805009,1.390615189438686,2.508758856784552,67.92225603103405,60.48972451646579,13.23,1.06,1,2,2,2,B_1941_1990,0.357303360113486,3,Feuerbachstraße,Albrechtstraße
11100205,66,5.0,0.0,4.0,14.0,16,1.0,0.0,1.0,4.0,165.0,2.0,2.0,0.0,8.04,0.55,52.92,5.31,71.1,14.05,43.82,1.24,1,1,0,2,B_1941_1990,0.284344194196212,0,Wartenberg Süd,Neu-Hohenschönhausen Nord
12601133,111,9.0,0.0,3.0,6.0,14,0.0,1.0,0.0,7.0,72.0,23.0,2.0,0.0,7.552966218169312,1.56008013301529,42.20798130723182,3.382635610944126,69.89618996020873,15.793729275325314,54.35,2.84,1,1,0,2,B_1941_1990,0.526971623161928,0,Treuenbrietzener Straße,MV Nord
10200423,40,4.0,1.0,0.0,12.0,4,0.0,0.0,0.0,0.0,103.0,1.0,2.0,0.0,8.62,2.55,38.33,6.44,65.45,6.07,42.7,1.68,0,1,0,1,B_1941_1990,0.31809559997334,0,Böhlener Straße,Hellersdorf Nord
04501044,105,199.0,10.0,6.0,58.0,42,6.0,1.0,1.0,23.0,93.0,0.0,24.0,14.0,12.900002868875209,3.140020907885128,3.930038132966365,3.030004641012192,65.6599913960697,70.40002546960481,15.2,0.14,0,1,2,2,B_1940,0.427432385543659,3,Ludwigkirchplatz,Lietzenburger Straße
06400840,79,13.0,0.0,0.0,6.0,10,0.0,0.0,0.0,2.0,91.0,2.0,0.0,5.0,11.45,2.47,2.07,2.92,69.69,21.32,4.17,0.23,1,0,0,1,B_1940,0.168637997910238,2,Fischtal,Zehlendorf Nord
04200311,208,72.0,6.0,2.0,28.0,29,2.0,1.0,0.0,13.0,213.0,0.0,14.0,2.0,10.645840021634939,2.375624012437183,3.587739014010876,2.681658290221822,66.22648852573475,66.37372133736731,18.93,1.9,1,2,2,1,B_1940,0.389203465440221,4,Königin-Elisabeth-Straße,Westend
12100102,134,31.0,10.0,4.0,35.0,15,2.0,2.0,0.0,11.0,218.0,11.0,31.0,3.0,8.973176608737559,5.874452077549358,3.075908979990927,5.400789255879936,63.874332427808255,40.40646636551915,49.54,2.11,3,1,2,2,B_1941_1990,0.503202621529547,4,Hausotterplatz,Ost 1 - Reginhardstraße
10400836,124,9.0,1.0,0.0,8.0,13,0.0,0.0,0.0,0.0,89.0,0.0,3.0,0.0,9.70912951907958,0.554043630543165,0.790494171797764,5.79867310995236,76.54225856878678,2.412391770725371,5.78,0.46,1,0,0,1,B_1991_2015,0.110928210353489,2,Alt-Kaulsdorf,Kaulsdorf
05200419,47,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3.0,17.0,3.0,1.0,0.0,8.819703582478978,10.448395841581803,19.867404596178385,3.561036548314441,67.08873701789767,29.071540494930233,9.52,0.64,3,0,0,1,B_1940,0.062948289165918,2,Am Heideberg,Brunsbütteler Damm
06100101,157,95.0,0.0,1.0,118.0,26,3.0,0.0,2.0,22.0,203.0,4.0,14.0,3.0,10.800021622979013,2.000799075642662,1.390573298432241,2.510667668883472,67.92022261852705,60.47158787521333,6.74,0.16,1,1,0,1,B_1940,0.268938288435785,3,Fichtenberg,Schloßstraße
05200630,116,33.0,0.0,1.0,28.0,13,0.0,1.0,0.0,11.0,70.0,20.0,10.0,0.0,8.82,10.45,19.87,3.56,67.09,29.07,38.36,1.52,1,1,0,2,B_1940,0.374268993904551,0,Wilhelmstadt West,Wilhelmstadt
